Symbol,Name,Industry,Market Cap,Sector,Country
SNCE,"Science 37 Holdings, Inc.",Health Information Services,411785789.0,Healthcare,United States
SNCR,"Synchronoss Technologies, Inc.",Software,135100975.0,Technology,United States
SNCY,"Sun Country Airlines Holdings, Inc.",Airlines,1409156975.0,Industrials,United States
SND,"Smart Sand, Inc.",Energy Equipment & Services,147310878.0,Energy,United States
SNDA,"Sonida Senior Living, Inc.",Medical Care Facilities,173492513.0,Healthcare,United States
SNDL,Sundial Growers Inc.,Pharmaceuticals,945497279.0,Healthcare,Canada
SNDR,"Schneider National, Inc.",Road & Rail,4271907316.0,Industrials,United States
SNDX,"Syndax Pharmaceuticals, Inc.",Biotechnology,853606329.0,Healthcare,United States
SNES,"SenesTech, Inc.",Pharmaceuticals,5862240.0,Basic Materials,United States
SNEX,StoneX Group Inc.,Capital Markets,1487727483.0,Financial Services,United States
SNFCA,Security National Financial Corporation,Thrifts & Mortgage Finance,190867328.0,Financial Services,United States
SNGX,"Soligenix, Inc.",Biotechnology,23970351.0,Healthcare,United States
SNMP,Evolve Transition Infrastructure LP,"Oil, Gas & Consumable Fuels",97562903.0,Energy,United States
SNN,Smith & Nephew plc,Health Care Equipment & Supplies,14359275513.0,Healthcare,United Kingdom
SNOA,"Sonoma Pharmaceuticals, Inc.",Pharmaceuticals,10284261.0,Healthcare,United States
SNOW,Snowflake Inc.,IT Services,39891279746.0,Technology,United States
SNP,China Petroleum & Chemical Corporation,"Oil, Gas & Consumable Fuels",76894388183.0,Energy,China
SNPO,Snap One Holdings Corp.,Electronics & Computer Distribution,912817152.0,Technology,United States
SNPS,"Synopsys, Inc.",Software,46824116081.0,Technology,United States
SNPX,"Synaptogenix, Inc.",Biotechnology,46305620.0,Healthcare,United States
SNRH,Senior Connect Acquisition Corp. I,Blank Check / SPAC,508184990.0,Financial Services,United States
SNSE,"Sensei Biotherapeutics, Inc.",Biotechnology,52068960.0,Healthcare,United States
SNT,Senstar Technologies Ltd.,"Electronic Equipment, Instruments & C...",47086200.0,Industrials,Israel
SNTG,Sentage Holdings Inc.,Credit Services,9723000.0,Financial Services,China
SNV,Synovus Financial Corp.,Banks,6099961853.0,Financial Services,United States
SNX,TD SYNNEX Corporation,"Electronic Equipment, Instruments & C...",9622883306.0,Technology,United States
SNY,Sanofi,Pharmaceuticals,139000000000.0,Healthcare,France
SO,The Southern Company,Electric Utilities,79997132757.0,Utilities,United States
SOFI,"SoFi Technologies, Inc.",Credit Services,5709358078.0,Financial Services,United States
SOHO,Sotherly Hotels Inc.,Equity Real Estate Investment Trusts ...,64186631.0,Real Estate,United States
SOHU,Sohu.com Limited,Interactive Media & Services,554201600.0,Communication Services,China
SOI,"Solaris Oilfield Infrastructure, Inc.",Energy Equipment & Services,644832061.0,Energy,United States
SOL,ReneSola Ltd,Construction & Engineering,314862207.0,Technology,United States
SOLO,Electrameccanica Vehicles Corp.,Automobiles,190963711.0,Consumer Cyclical,Canada
SON,Sonoco Products Company,Containers & Packaging,5643869654.0,Consumer Cyclical,United States
SOND,Sonder Holdings Inc.,Lodging,469387455.0,Consumer Cyclical,United States
SONM,"Sonim Technologies, Inc.","Technology Hardware, Storage & Periph...",10867884.0,Technology,United States
SONN,"Sonnet BioTherapeutics Holdings, Inc.",Biotechnology,15892206.0,Healthcare,United States
SONO,"Sonos, Inc.",Household Durables,2657533420.0,Technology,United States
SONX,"Sonendo, Inc.",Medical Devices,78489078.0,Healthcare,United States
SONY,Sony Group Corporation,Household Durables,112000000000.0,Technology,Japan
SOPA,Society Pass Incorporated,Software-Application,47338916.0,Technology,Singapore
SOPH,SOPHiA GENETICS SA,Health Information Services,271639612.0,Healthcare,Switzerland
SOS,SOS Limited,Professional Services,101495951.0,Technology,China
SOTK,Sono-Tek Corporation,"Electronic Equipment, Instruments & C...",104127297.0,Technology,United States
SOUN,"SoundHound AI, Inc.",Shell Companies,1278865406.0,Technology,United States
SOVO,"Sovos Brands, Inc.",Packaged Foods,1410511988.0,Consumer Defensive,United States
SP,SP Plus Corporation,Commercial Services & Supplies,734837103.0,Industrials,United States
SPB,"Spectrum Brands Holdings, Inc.",Household Products,3636421605.0,Consumer Defensive,United States
SPCB,SuperCom Ltd.,"Electronic Equipment, Instruments & C...",10351902.0,Industrials,Israel
SPCE,"Virgin Galactic Holdings, Inc.",Aerospace & Defense,1727381119.0,Industrials,United States
SPCM,"Sound Point Acquisition Corp I, Ltd",Blank Check / SPAC,276375000.0,Financial Services,United States
SPFI,"South Plains Financial, Inc.",Banks,425841562.0,Financial Services,United States
SPG,"Simon Property Group, Inc.",Equity Real Estate Investment Trusts ...,42114092979.0,Real Estate,United States
SPGI,S&P Global Inc.,Capital Markets,120000000000.0,Financial Services,United States
SPGS,"Simon Property Group Acquisition Holdings, Inc.",Blank Check / SPAC,421331240.0,Financial Services,United States
SPH,"Suburban Propane Partners, L.P.",Gas Utilities,1049131829.0,Utilities,United States
SPI,"SPI Energy Co., Ltd.",Semiconductors & Semiconductor Equipment,56944455.0,Technology,United States
SPIR,"Spire Global, Inc.",Specialty Business Services,209391007.0,Industrials,United States
SPK,SPK Acquisition Corp.,Blank Check / SPAC,65896827.0,Financial Services,China
SPKB,Silver Spike Acquisition Corp II,Blank Check / SPAC,351109355.0,Financial Services,United States
SPLK,Splunk Inc.,Software,16415572980.0,Technology,United States
SPLP,Steel Partners Holdings L.P.,Industrial Conglomerates,871596247.0,Industrials,United States
SPNE,SeaSpine Holdings Corporation,Health Care Equipment & Supplies,310593662.0,Healthcare,United States
SPNS,Sapiens International Corporation N.V.,Software,1353986287.0,Technology,Israel
SPNT,SiriusPoint Ltd.,Insurance-Reinsurance,908308800.0,Financial Services,Bermuda
SPOK,"Spok Holdings, Inc.",Wireless Telecommunication Services,137855900.0,Healthcare,United States
SPOT,Spotify Technology S.A.,Entertainment,20926621666.0,Communication Services,Luxembourg
SPPI,"Spectrum Pharmaceuticals, Inc.",Biotechnology,127015359.0,Healthcare,United States
SPR,"Spirit AeroSystems Holdings, Inc.",Aerospace & Defense,3218770927.0,Industrials,United States
SPRB,"Spruce Biosciences, Inc.",Biotechnology,31950344.0,Healthcare,United States
SPRC,SciSparc Ltd.,Biotechnology,10628490.0,Healthcare,Israel
SPRO,"Spero Therapeutics, Inc.",Biotechnology,39385800.0,Healthcare,United States
SPSC,"SPS Commerce, Inc.",Software,3776630208.0,Technology,United States
